,date,review,rating,isEdited,userName,title,developerResponse,bank_app,review_language,review_language_prob,is_translated,translated_review
10,8/31/2023 9:43,"Downloaded this app because there was a notification in the old app that it would transfer to a new one. The UI looks modern but in terms of use it very useless. Atleast in the old app, most of the transactions are up to date, you can even check the transaction history. This new app however, fails in the most basic update of transactions. I have both the new and old app, the bank balance refelected in the new app is way bigger. The autodeductions werent reflected yet, unlike in the old app, it was already reflected, hence the most updated bank balance. 

Its not even reliable for the most basic task of updating your current balance. The new app is useless, I suggest using the old app. Looks outdated but much more reliable than this one.",1.0,False,raaaae00007,"UI looks great, functionality is TERRIBLE",,Banco De Oro,eng_Latn,0.9999041557312012,no,"Downloaded this app because there was a notification in the old app that it would transfer to a new one. The UI looks modern but in terms of use it very useless. Atleast in the old app, most of the transactions are up to date, you can even check the transaction history. This new app however, fails in the most basic update of transactions. I have both the new and old app, the bank balance refelected in the new app is way bigger. The autodeductions werent reflected yet, unlike in the old app, it was already reflected, hence the most updated bank balance. 

Its not even reliable for the most basic task of updating your current balance. The new app is useless, I suggest using the old app. Looks outdated but much more reliable than this one."
11,9/16/2023 13:31,"It would be helpful if all the billers registered on the old app could be migrated to the new app. Have to input my billers one by one again as i pay them because there is no feature that allows for scheduled billing which is the best feature with the old app. The new system is a hassle. Pls add the scheduled billing feature. 

However, I do like that they put in all my accounts in one app. Very convenient. Also what happens to the old app and to all confidential info in the old app? 

This new BDO app is very much still lacking in improved features and user-friendliness. Hope they can improve it before they discontinue the old app.",3.0,False,espixel,Add Scheduled Payment Option/Add Registered Billers,,Banco De Oro,eng_Latn,0.9999982118606568,no,"It would be helpful if all the billers registered on the old app could be migrated to the new app. Have to input my billers one by one again as i pay them because there is no feature that allows for scheduled billing which is the best feature with the old app. The new system is a hassle. Pls add the scheduled billing feature. 

However, I do like that they put in all my accounts in one app. Very convenient. Also what happens to the old app and to all confidential info in the old app? 

This new BDO app is very much still lacking in improved features and user-friendliness. Hope they can improve it before they discontinue the old app."
12,9/11/2023 6:54,"First issue was when I transferred money from BDO to BDO, the app just said that the transaction was pending even though the money was sent. No update, and no indication on my end that the transaction was successful
Next issue was with my credit card balance, it showed me a delayed balance, thinking that i still had some amount in my credit card in fact it actually has a lesser amount, making me have a declined transaction because of the late update of the balance
Next issue is with viewing the balance in my accounts, it requires several refresh to view the actual amount, no issue with my internet or wifi, the issue is mainly on the app itself.
If there is a 0 stars option I would have given this app a ZERO",1.0,False,sonjay777,Slow and unreliable app,,Banco De Oro,eng_Latn,0.9999899864196776,no,"First issue was when I transferred money from BDO to BDO, the app just said that the transaction was pending even though the money was sent. No update, and no indication on my end that the transaction was successful
Next issue was with my credit card balance, it showed me a delayed balance, thinking that i still had some amount in my credit card in fact it actually has a lesser amount, making me have a declined transaction because of the late update of the balance
Next issue is with viewing the balance in my accounts, it requires several refresh to view the actual amount, no issue with my internet or wifi, the issue is mainly on the app itself.
If there is a 0 stars option I would have given this app a ZERO"
13,8/25/2023 12:31,"I only give feedback when the product is really good or really bad. This is the latter. 

I was asked by the old app to switch to this new app. I tried logging in but it says I entered a wrong password so I had to reset. Upon creating a new password and successfully logged in, the app says it can’t process anything right now. So I had to login in the web. Unfortunately it says I have an invalid password AGAIN and got locked. It says to do a “forgot password” which I tried but whenever i submit, it says unable to do this transaction this time. Right now, I’m locked out of my own account and can’t do online banking. 

For those who wants convenience, switch to another bank. I myself will be doing so since BDO is very incompetent when it comes to their online banking.",1.0,False,macktmo,Useless,,Banco De Oro,eng_Latn,0.9999593496322632,no,"I only give feedback when the product is really good or really bad. This is the latter. 

I was asked by the old app to switch to this new app. I tried logging in but it says I entered a wrong password so I had to reset. Upon creating a new password and successfully logged in, the app says it can’t process anything right now. So I had to login in the web. Unfortunately it says I have an invalid password AGAIN and got locked. It says to do a “forgot password” which I tried but whenever i submit, it says unable to do this transaction this time. Right now, I’m locked out of my own account and can’t do online banking. 

For those who wants convenience, switch to another bank. I myself will be doing so since BDO is very incompetent when it comes to their online banking."
14,8/16/2023 4:38,"I recently received a news/message screen from the old BDO app where the old app will soon be replaced by the new app (this BDO Online) so I went and downloaded the new app. As expected, the new app is no better from the old app and it is even worse because it is more buggy and lacked a lot of important features from the old app like the lock/unlock feature which I heavily used on my credit cards. This discouraged me on using this app further so I immediately switched back to the old app. I also advise everyone to also still use the old app because it is a lot better than this one. If anyone from BDO sees this, PLEASE DO NOT FORCE YOUR USERS TO USE THIS NEW APP BECAUSE IT IS STILL FAR FROM STABLE AND FUNCTIONAL. KEEP THE OLD APP UNTIL THIS NEW APP BECOMES STABLE AND HAS THE FEATURES FROM THE OLD APP.",1.0,False,Keerroo,The new app is worse than the old app,,Banco De Oro,eng_Latn,0.9979070425033568,no,"I recently received a news/message screen from the old BDO app where the old app will soon be replaced by the new app (this BDO Online) so I went and downloaded the new app. As expected, the new app is no better from the old app and it is even worse because it is more buggy and lacked a lot of important features from the old app like the lock/unlock feature which I heavily used on my credit cards. This discouraged me on using this app further so I immediately switched back to the old app. I also advise everyone to also still use the old app because it is a lot better than this one. If anyone from BDO sees this, PLEASE DO NOT FORCE YOUR USERS TO USE THIS NEW APP BECAUSE IT IS STILL FAR FROM STABLE AND FUNCTIONAL. KEEP THE OLD APP UNTIL THIS NEW APP BECOMES STABLE AND HAS THE FEATURES FROM THE OLD APP."
15,8/26/2023 4:45,"I downloaded this app because of the advisory from the old app. However, I did not not expect that I have to recreate a new account and create a new password just for it. Upon registration I was able to login but the succeeding tries, it keeps crashing. I thought since this is going to be the new app, it should have just copied all the data from the old app. It is hard to navigate around as well. I tried adding accounts but it won’t let me. I still prefer the old app even if the interface doesn’t look like the modern interfaces but it is functional cause you can get things done there hassle free. Hope they tested this app properly first before releasing it to the public.",1.0,False,Grrrrrrrrrrx,Cannot Login and Hard to navigate around,,Banco De Oro,eng_Latn,0.999985694885254,no,"I downloaded this app because of the advisory from the old app. However, I did not not expect that I have to recreate a new account and create a new password just for it. Upon registration I was able to login but the succeeding tries, it keeps crashing. I thought since this is going to be the new app, it should have just copied all the data from the old app. It is hard to navigate around as well. I tried adding accounts but it won’t let me. I still prefer the old app even if the interface doesn’t look like the modern interfaces but it is functional cause you can get things done there hassle free. Hope they tested this app properly first before releasing it to the public."
16,8/29/2023 20:20,"It would be wonderful if you keep some of my most loved and used features that are in the old app:
- The ability to enable or disable the account when overseas
- Limiting amount transactions for ATM withdrawals, online purchases requiring PIN, and non-PIN transactions

I may have missed a few more features but the ones above are important and they make users feel secure that we have control over these items. Or are these features in the new app and I just did not look enough? Thanks for looking into this!",4.0,False,Lableelabs,Love the new UI but new app lacks my most used features,,Banco De Oro,eng_Latn,0.9999818801879884,no,"It would be wonderful if you keep some of my most loved and used features that are in the old app:
- The ability to enable or disable the account when overseas
- Limiting amount transactions for ATM withdrawals, online purchases requiring PIN, and non-PIN transactions

I may have missed a few more features but the ones above are important and they make users feel secure that we have control over these items. Or are these features in the new app and I just did not look enough? Thanks for looking into this!"
17,3/22/2022 5:21,"My Old BDO online banking asked me to change my password every 3 months but when i installed this app i cannot log in my account but when u tried using my old password i somehow get through but the app is asking me for an otp and i get it. Then problem is the message the app is aending me is not an otp but on how to add my device to the new app. Unfortunately since no otp was given i cannot log in. Ending? I uninstalled this useless app. Better stick to my old one. Btw, my BDO pay is also useless. I tried sending money not more that 50k to another financing app but i was inly able to send 30k and up until now for how many days i still cannot send the remaining 20k though it says that the limit per day is 50k. So much hassle BDO",1.0,False,Jazzfort,Cannot log in,,Banco De Oro,eng_Latn,0.9999940395355223,no,"My Old BDO online banking asked me to change my password every 3 months but when i installed this app i cannot log in my account but when u tried using my old password i somehow get through but the app is asking me for an otp and i get it. Then problem is the message the app is aending me is not an otp but on how to add my device to the new app. Unfortunately since no otp was given i cannot log in. Ending? I uninstalled this useless app. Better stick to my old one. Btw, my BDO pay is also useless. I tried sending money not more that 50k to another financing app but i was inly able to send 30k and up until now for how many days i still cannot send the remaining 20k though it says that the limit per day is 50k. So much hassle BDO"
18,2/28/2023 5:19,"Banking apps don’t tend to be good but BDO’s has to be the absolute worst. They’re always under maintenance, it takes forever to send an OTP. When you request to resend an OTP it sends you a completely different one, so when you finally receive your OTP you don’t know if it’s the new valid one, or the old one that’s been invalidated already. Whenever you do a fund transfer it takes forever for it to register in their own system. By the time I press send on the app BDO will say it’s still pending, but when I check my other banking app the payment has already been received. When receiving, the BDO app is also very delayed. I never know when I’ve received payments. BDO really finds ways to ruin your day.",1.0,False,Ducktator69,Worst banking app,,Banco De Oro,eng_Latn,0.9999263286590576,no,"Banking apps don’t tend to be good but BDO’s has to be the absolute worst. They’re always under maintenance, it takes forever to send an OTP. When you request to resend an OTP it sends you a completely different one, so when you finally receive your OTP you don’t know if it’s the new valid one, or the old one that’s been invalidated already. Whenever you do a fund transfer it takes forever for it to register in their own system. By the time I press send on the app BDO will say it’s still pending, but when I check my other banking app the payment has already been received. When receiving, the BDO app is also very delayed. I never know when I’ve received payments. BDO really finds ways to ruin your day."
19,9/14/2023 12:26,"One of the prominent improvements on the new app is the user interface. However, the old app has more features than this one. The ff are the top opportunities so far: 1) see list of transactions with running balance, 2) have an option to generate customized SOA, 3) set transaction limits and lock/unlock account, and 4) billers can be saved. In addition, no notice to customers is being posted if there’s any system maintenance. This is a huge disappointment given that BDO is the top bank in the PH yet cannot provide quality app/service. I already provided the opportunities above, and hopefully the said features would be available soon given those are a given already.",1.0,False,ira_05,Lacking features,,Banco De Oro,eng_Latn,0.9999475479125975,no,"One of the prominent improvements on the new app is the user interface. However, the old app has more features than this one. The ff are the top opportunities so far: 1) see list of transactions with running balance, 2) have an option to generate customized SOA, 3) set transaction limits and lock/unlock account, and 4) billers can be saved. In addition, no notice to customers is being posted if there’s any system maintenance. This is a huge disappointment given that BDO is the top bank in the PH yet cannot provide quality app/service. I already provided the opportunities above, and hopefully the said features would be available soon given those are a given already."
20,9/11/2023 0:49,Add more information on your error messages aside from saying a vague message “Unable to send money”. This will give users more clarity on what the issue is like if they reached a certain transfer limit and know when to reach out to your CS. Be more pro-active in letting your users know if there is an ongoing issue (outage) in any part of your system inside the app or any routine maintenance and how it impacts them. These will surely help in reducing your customer support load and improve user experience. I think you should have enough budget to hire competent engineers to do this and not just settle on this app that looks like it was made by interns.,1.0,False,hpjules,Need more useful error messages and proactive notifications,,Banco De Oro,eng_Latn,0.9999936819076538,no,Add more information on your error messages aside from saying a vague message “Unable to send money”. This will give users more clarity on what the issue is like if they reached a certain transfer limit and know when to reach out to your CS. Be more pro-active in letting your users know if there is an ongoing issue (outage) in any part of your system inside the app or any routine maintenance and how it impacts them. These will surely help in reducing your customer support load and improve user experience. I think you should have enough budget to hire competent engineers to do this and not just settle on this app that looks like it was made by interns.
21,5/23/2022 16:33,"""Sorry we're unable to do that right now. Please try again later."" Ever since I created a new account thru online account opening, this error has been there. I went to the bank, tried calling your customer service, still this hasn't been fixed. Your fb and website chatbot isn't helpful as well, and your hotline is always busy. Even your email isn't very responsive, I always get an automated email as feedback. Online banking should've been easy and reliable especially for those people who needed them the most (my case, I'm pregnant). So what's the use of advertising this app and enrolling with your online banking if your customers even cant use them?",1.0,False,nclsmnxism,CANNOT LOG IN,,Banco De Oro,eng_Latn,0.9998854398727416,no,"""Sorry we're unable to do that right now. Please try again later."" Ever since I created a new account thru online account opening, this error has been there. I went to the bank, tried calling your customer service, still this hasn't been fixed. Your fb and website chatbot isn't helpful as well, and your hotline is always busy. Even your email isn't very responsive, I always get an automated email as feedback. Online banking should've been easy and reliable especially for those people who needed them the most (my case, I'm pregnant). So what's the use of advertising this app and enrolling with your online banking if your customers even cant use them?"
22,8/17/2023 1:05,"The app's performance is quite sluggish. Upon logging in, the account balances fail to update promptly, necessitating the need to manually refresh the screen by swiping downwards.

On one occasion, I attempted to send money to another bank, and the app prompted me to confirm the transaction using face ID. Despite complying with the request, nothing seemed to happen. Assuming the transaction had not gone through, I proceeded to click the confirm button once more. Surprisingly, it declared the transaction as failed. However, to my dismay, it had actually processed the transaction twice, resulting in duplicate money transfers.

Using this app has proven to be a bothersome experience, filled with unnecessary complications and inconveniences.",1.0,False,markhizen,Disappointed,,Banco De Oro,eng_Latn,0.9994649291038512,no,"The app's performance is quite sluggish. Upon logging in, the account balances fail to update promptly, necessitating the need to manually refresh the screen by swiping downwards.

On one occasion, I attempted to send money to another bank, and the app prompted me to confirm the transaction using face ID. Despite complying with the request, nothing seemed to happen. Assuming the transaction had not gone through, I proceeded to click the confirm button once more. Surprisingly, it declared the transaction as failed. However, to my dismay, it had actually processed the transaction twice, resulting in duplicate money transfers.

Using this app has proven to be a bothersome experience, filled with unnecessary complications and inconveniences."
23,8/18/2023 2:52,"This app doesn’t show all my enrolled accounts. The FAQ states that I don’t have to manually add them because it’s “automatic”. News flash, it’s not. 

Also, I’m using a password manager and this app and even your website doesn’t let you copy and paste your password so I have to manually type in my password every time I have to change it which is silly because that’s what the password manager is for! You won’t even allow special characters in your passwords!

Seriously, what a let down. Your devs deserve more. I assume your devs already know what to do but the stakeholders just won’t listen. Heck, I guess you won’t even read customer reviews.",1.0,False,timhintay,The most useless banking app I have seen,,Banco De Oro,eng_Latn,0.9998661279678344,no,"This app doesn’t show all my enrolled accounts. The FAQ states that I don’t have to manually add them because it’s “automatic”. News flash, it’s not. 

Also, I’m using a password manager and this app and even your website doesn’t let you copy and paste your password so I have to manually type in my password every time I have to change it which is silly because that’s what the password manager is for! You won’t even allow special characters in your passwords!

Seriously, what a let down. Your devs deserve more. I assume your devs already know what to do but the stakeholders just won’t listen. Heck, I guess you won’t even read customer reviews."
24,8/21/2023 6:31,"I want to send money to my relatives that already enrolled to my account.. the problem is the new app can't send money from enrolled accounts(Another Person). it has QR function but I need to be able to send money from enrolled accounts.

I also have a Gcash saved/preset information for ""other local banks"" on the 'soon to be old app' so I don't have to type a single thing other than the amount everytime I transfer cash from BDO to Gcash. seems like its not imported on the new app too. 

bottomline problem is we can't send money on enrolled accounts and we need to input their acc number everytime we send money or use QR every single transaction. tedious.",1.0,False,iPhone4 critix,Enrolled accounts,,Banco De Oro,eng_Latn,0.9998515844345092,no,"I want to send money to my relatives that already enrolled to my account.. the problem is the new app can't send money from enrolled accounts(Another Person). it has QR function but I need to be able to send money from enrolled accounts.

I also have a Gcash saved/preset information for ""other local banks"" on the 'soon to be old app' so I don't have to type a single thing other than the amount everytime I transfer cash from BDO to Gcash. seems like its not imported on the new app too. 

bottomline problem is we can't send money on enrolled accounts and we need to input their acc number everytime we send money or use QR every single transaction. tedious."
